culture_nom,type_culture,surface,days_late,total_days,storm_days,rain_days,heat_days,frost_days,high_hum_days,high_wind_days,avg_temp,avg_humidity,avg_wind,actual_quantite
Pomme,Fruits,412.7165268203632,0,17,0,5,1,0,4,0,11.909165460233922,61,35.85261214185287,5210.211773517647
Lentille,Légumes,438.8684865138683,2,76,1,4,3,0,3,1,28.097939215244196,93,27.263965131989586,101.851418260442
Laurier-rose,Ornementales,495.7850439539543,2,61,0,2,2,0,3,1,26.51654060313464,61,9.551911056934127,1429.7403778599676
Tomates,Légumes,29.615318771639334,0,83,0,1,2,0,4,2,19.636588762934185,39,23.79752188498697,260.025733943189
Framboise,Fruits,416.4199944799699,3,28,0,0,3,0,9,1,18.243517218565646,56,11.174190666499237,969.8830290082389
Salades,Légumes,451.09108860137474,1,80,1,3,1,0,4,1,14.466038762226567,67,7.585976219470023,1185.0421097598255
Maïs,Céréales,52.139496101126895,7,25,0,5,1,0,3,1,19.35946593647721,89,4.741430172673283,41.25687552827049
Avoine,Céréales,120.98773514627601,1,75,0,2,2,1,4,5,31.07286134873152,87,21.346194363225965,33.20916607586547
Carottes,Légumes,55.00552787921449,5,50,0,2,4,1,2,2,25.159343502961445,68,23.876257715147478,178.0911026482903
Rosier,Ornementales,104.04212717251855,0,15,1,2,2,0,2,1,25.025245111206747,59,14.351966488975737,504.2020931381346
Pomme,Fruits,499.4429877919246,2,70,0,5,2,0,3,1,23.84265017549453,59,13.759585601207895,7166.714781392297
Blé,Céréales,65.2308725006514,0,60,1,3,0,0,2,1,16.416378671862926,55,36.04409996035355,17.740437186974077
Salades,Légumes,220.4174576805488,0,46,0,4,3,1,3,2,29.723021455048524,51,29.272264856887904,898.4499175856645
Fraise,Fruits,314.6175221324896,7,63,0,1,1,0,4,1,12.955112801327353,64,9.134649737657082,1233.2235309324155
Orange,Fruits,86.5209595337499,3,68,1,0,3,1,8,0,10.863875860679261,79,26.241931142173556,1613.7539608710722
Avoine,Céréales,296.4604739857605,2,10,0,5,0,2,3,1,16.086062986199916,70,14.672643269647253,75.92010384551307
Tulipe,Ornementales,225.8216491559707,0,16,0,1,2,0,4,1,19.04185446770549,26,9.093400256307152,1512.0619683063474
Rosier,Ornementales,138.66050596847595,0,66,0,5,1,0,5,0,25.841814205994417,47,28.48865922635439,666.8848144297513
Banane,Fruits,215.08008074796007,7,51,0,1,3,1,5,2,32.2858880799059,74,23.374931388188394,3045.5400733823817
Blé,Céréales,216.0783249182831,10,11,0,4,3,0,4,0,21.254003074906592,62,28.645784512858746,51.12361681100631
Oignon,Légumes,38.235501058057736,10,59,1,3,2,0,2,4,24.358845418884545,66,23.20291684007225,87.10370198299383
Orange,Fruits,343.60307032167185,7,81,0,7,2,0,4,2,37.20995647659899,62,26.625981504252508,3909.164693615995
Blé,Céréales,49.209518508038684,0,29,2,3,3,0,1,2,26.151184134022387,86,31.295808542274592,11.416581574672833
Jasmin,Ornementales,434.3687704400797,1,29,2,4,0,1,7,2,18.66864433497877,65,20.282553715100455,759.032831385766
Banane,Fruits,342.7149138030647,0,50,0,2,2,1,2,1,19.889685030870066,55,34.37259080436076,7376.599601745945
Framboise,Fruits,173.10470780200703,0,62,0,2,1,0,6,0,24.29707425319087,98,4.9162661266815295,411.0388663376514
Laurier-rose,Ornementales,31.237715750219323,0,59,0,3,0,0,5,0,22.254287372176755,54,1.4151206225902015,98.96799954117922
Rosier,Ornementales,91.15241846479631,0,48,1,3,3,0,2,2,16.91301071366897,57,23.21791369048495,216.18520009912817
Riz,Céréales,269.2963474265523,10,86,1,3,2,0,3,0,29.862577004989106,51,17.21682440288339,89.9454990327603
Maïs,Céréales,153.52234157705988,1,47,0,3,3,1,3,0,24.462212216029226,52,6.0588415624658545,145.5063225468152
Orange,Fruits,82.38699564512366,2,40,0,1,3,0,2,1,24.050145315748985,54,6.707012770782008,1421.0499211522076
Rosier,Ornementales,86.24182297128016,21,49,0,3,3,0,5,1,24.87839509313507,81,27.327109427693564,278.4288688180704
Fraise,Fruits,30.934709324410303,0,42,1,4,4,0,2,0,12.105602011844809,55,33.24736965627251,127.5659254847347
Carottes,Légumes,430.0478512507086,0,70,1,2,1,1,6,0,27.383166508198368,56,28.28711406128975,1851.169593583168
Salades,Légumes,20.11080113594823,0,83,2,2,0,2,2,0,22.315672455468285,47,27.166310664731554,83.38678035001627
Laurier-rose,Ornementales,120.36872832280987,0,12,0,4,1,0,4,0,27.37468306622354,68,21.720311367804683,363.7727049477295
Riz,Céréales,266.4987254492298,10,66,0,2,0,0,1,2,11.06009713886326,72,11.114153752430374,134.9682901274311
Orange,Fruits,311.96839714537913,0,58,1,1,1,0,6,0,29.328136775880054,48,19.15010199063251,5604.021273198399
Tomates,Légumes,211.67705318742054,21,15,0,2,0,0,2,0,20.76040443659502,70,0.0,1044.5910720162312
Banane,Fruits,324.1830168089831,0,68,0,3,1,0,1,2,21.679942226519632,72,26.067331774117264,3547.6885409730885
Banane,Fruits,363.2714602750885,10,25,0,1,1,0,8,0,25.681513096068254,39,24.986358672518456,5642.570980773072
Carottes,Légumes,219.77560145887082,7,44,2,2,3,0,5,0,18.798194505043902,72,18.417008265502744,564.7502727218324
Orange,Fruits,235.37488109889716,0,87,0,3,2,0,3,1,24.122502870234968,69,27.192752369203216,3466.5360700246865
Laurier-rose,Ornementales,223.81588424195647,0,45,0,2,0,0,6,0,13.764914696953616,71,27.11463651567547,840.6668631116735
Lentille,Légumes,323.63560810060847,2,11,0,2,5,0,5,0,20.358309671772254,56,21.458719782825995,59.39316912834739
Avoine,Céréales,232.1101767343949,0,77,0,1,0,0,2,0,13.289767517407608,71,24.910546048087856,82.79554907983379
Carottes,Légumes,141.52639680103016,7,70,0,6,3,1,4,1,17.19136732146882,42,17.95640563463717,526.1365940921289
Carottes,Légumes,181.20424829037577,0,66,0,4,3,0,4,2,17.393226641611385,60,0.0,520.0582605344161
Tulipe,Ornementales,219.43773544158907,0,54,0,6,6,0,5,0,22.871000682382075,57,19.36994984163223,1276.9933746501079
Pomme de terre,Légumes,185.91628775046124,3,44,0,3,3,0,7,1,21.81985931314917,73,13.371477778632945,661.9610053747721
Pomme,Fruits,166.24294325308668,3,25,0,4,1,0,4,1,23.446838152000133,55,27.18347961330837,2603.219216039957
Riz,Céréales,271.8000822502687,14,22,0,3,3,0,3,1,9.82918348701073,68,51.01885803744864,100.22555125770526
Riz,Céréales,163.9567683697153,1,79,0,5,4,0,6,1,31.423261604314085,49,17.61988277120121,72.44006944400746
Tulipe,Ornementales,429.1027172584568,0,29,3,3,0,1,7,0,18.981984923687474,64,45.64513318292758,3137.7796716059897
Fraise,Fruits,426.08527438778697,3,56,1,3,4,0,3,1,25.8485979084023,60,23.830131504516835,1364.8638978264007
Avoine,Céréales,368.50756420335665,14,62,0,3,1,1,1,0,19.9213824868894,85,9.957654738697958,67.57738646878765
Pomme,Fruits,94.10238118813615,0,47,0,5,2,0,5,0,21.5783084679139,39,23.853159514734912,1374.9291548534893
Riz,Céréales,122.56844804026892,0,46,0,2,3,1,8,3,33.34438105660723,58,19.64021303808504,70.69661361306301
Tulipe,Ornementales,261.7123230502641,10,63,1,4,0,0,0,0,24.04373217094726,63,29.0064708285544,1934.063609811275
Salades,Légumes,434.3371114620171,0,27,0,0,2,0,4,0,20.068763738860333,64,19.782915401122974,1328.1389965047874
Orange,Fruits,455.7982190763897,0,89,0,3,3,0,3,1,16.76464534551061,59,0.0,7438.832808141345
Orange,Fruits,22.594848071884385,21,83,0,5,4,1,5,1,26.54893757064759,62,29.73740293431332,211.20760283282948
Blé,Céréales,223.48793048345775,0,89,0,5,4,0,4,0,7.92527054497962,55,16.94209534348269,90.25061056917157
Tulipe,Ornementales,315.27273031806794,1,88,0,2,2,0,8,1,18.053883347245186,60,26.281492777578134,2346.75223764763
Pomme de terre,Légumes,144.8140701099066,0,21,0,4,1,0,4,0,25.51363385085869,33,3.969999184715615,598.1115472459139
Banane,Fruits,233.1770170848396,0,65,0,4,3,0,8,0,23.337394978023028,70,6.556928764743699,4449.359229776777
Pomme,Fruits,203.51743613298277,0,14,0,4,3,1,5,1,18.074357884094013,65,16.41945720789315,2513.742528340059
Pomme,Fruits,251.6050880739435,10,40,2,4,1,0,3,3,24.538215848382404,80,15.969261389938556,2809.1518039770863
Orange,Fruits,313.7856335020481,10,17,0,4,0,0,7,0,19.613227565046564,68,37.72789923091044,4651.554156988946
Framboise,Fruits,191.75860085961605,2,66,0,1,1,0,3,0,19.010845459393778,43,17.10665011747016,424.5013764850337
Lentille,Légumes,286.1046127624695,3,52,0,2,1,0,2,1,17.307532757989826,45,8.536990942713311,62.120872925632625
Fraise,Fruits,139.52033989476584,7,58,1,1,1,0,1,2,21.39694697911481,55,6.3015653478785545,515.5376257387189
Orange,Fruits,375.2242759873291,10,76,1,7,2,1,3,1,14.745272171914264,86,35.46611410763575,5984.249852172254
Rosier,Ornementales,351.4663242671513,5,61,2,1,3,0,7,2,19.804409637717118,43,2.3788198752745586,1378.942985464646
Salades,Légumes,96.09642642404324,0,72,0,2,1,0,5,1,19.285357962923698,76,12.410151360069005,370.99427882598036
Pêche,Fruits,144.46120608132236,0,71,0,2,0,0,3,3,29.032677564860172,30,0.0,1615.0164355660972
Pomme,Fruits,269.00147068146657,2,10,0,1,0,0,2,1,26.45696403973332,59,16.722575833332364,4101.069910064204
Tulipe,Ornementales,281.1529521450974,1,88,1,1,2,0,1,0,31.8914483378432,93,24.782807007301777,2179.390949089773
Avoine,Céréales,371.8804884201536,0,30,2,1,3,0,4,0,22.72734510213614,34,17.691941345119837,118.00406232208323
Tulipe,Ornementales,209.25219764940823,0,23,0,1,4,0,5,0,15.5993245746556,80,12.66881668717404,1685.958864331134
Salades,Légumes,399.5096157148347,10,80,1,2,2,1,4,0,28.274983550564187,59,10.20605833097231,876.1537585587057
Tomates,Légumes,142.55460238799853,0,13,1,1,6,0,3,2,30.295123854449358,71,37.09899255927384,1231.771089321605
Oignon,Légumes,230.76473934987501,0,44,0,3,2,0,5,2,20.26831072738304,81,1.3293981910503518,729.8558716951082
Fraise,Fruits,406.2717571635015,0,69,2,2,4,0,1,1,28.49452870970169,55,9.557779844238414,1603.6170865252602
Carottes,Légumes,486.7997202235516,0,88,0,3,0,0,2,1,22.911288899735748,50,34.778363000082734,1819.6343537843823
Jasmin,Ornementales,478.4322919766988,3,20,2,2,3,0,5,1,28.58888951312648,40,21.272414489732505,955.5024721504083
Salades,Légumes,107.08902308167717,0,22,0,2,1,1,2,2,22.16076065871663,75,13.115210891342059,393.0332649153437
Pomme,Fruits,152.04691922075907,0,66,1,5,4,0,5,0,17.841516688070755,50,28.37853348868137,2202.760469747109
Carottes,Légumes,185.31986225714456,14,31,1,4,3,0,4,1,29.00069897314143,62,5.058446934503332,435.5754488089395
Tulipe,Ornementales,326.6277926189371,3,88,1,6,1,1,3,1,18.652167948722845,100,24.210133024605526,1916.1543854245263
Fraise,Fruits,33.26621811133237,0,68,0,5,1,1,5,2,22.127844942130668,71,26.63112381065731,133.6731829374432
Blé,Céréales,176.50902466121357,7,48,0,1,2,0,3,1,23.513585584020596,63,26.029360212579245,47.361704001525034
Riz,Céréales,93.02589426707377,0,76,2,4,0,1,4,0,26.58882563035954,49,20.398317682231344,47.928751836494
Banane,Fruits,119.87483065682142,14,30,0,4,3,0,3,2,27.509395159200693,54,30.62533516309917,1375.2254295769799
Avoine,Céréales,332.5149352116411,2,39,0,2,0,0,5,3,16.205126084894886,58,21.020906248880816,89.40063596713057
Rosier,Ornementales,53.86427390576849,1,38,0,5,3,0,4,2,34.97165068713102,56,12.598258957057727,298.07943799861914
Framboise,Fruits,454.0457109082187,0,55,0,1,2,1,4,2,22.427588293471384,62,14.011736545432157,1016.7478776538046
Laurier-rose,Ornementales,139.51759036264292,10,11,0,0,3,1,3,1,20.981097783429558,45,17.225964152438376,183.20259568097154
Carottes,Légumes,425.65501852210286,21,69,0,2,5,0,2,0,15.802124645808815,41,26.670668505249502,822.7946977263227
Orange,Fruits,197.64010285275162,14,23,0,1,0,0,4,1,19.83388939164225,39,26.71484895009284,2290.7926255121074
Lentille,Légumes,36.77222767212106,1,32,0,3,3,2,2,0,21.583441799086692,48,20.78925212683226,8.041258297858567
Riz,Céréales,488.56847973497236,0,62,1,1,2,0,3,2,23.104881837469442,83,5.18669939249863,227.461418878733
Blé,Céréales,453.8068330091191,0,83,1,4,7,0,7,3,8.882240526238409,76,21.113850613310795,136.2509141367351
Rosier,Ornementales,37.06063041407117,0,85,1,5,0,0,3,1,18.549881821273516,50,19.475542335044995,192.92279153566693
Pomme de terre,Légumes,165.39419678022793,0,87,1,1,2,1,6,1,21.249126467733042,61,0.0,610.6273001967559
Framboise,Fruits,468.3208607117626,3,42,0,7,1,1,3,1,17.64118237282678,32,11.989067076645618,949.4991793837827
Fraise,Fruits,64.57870235996258,10,29,0,4,1,0,5,0,25.56781735002447,85,16.829703802101665,180.61935778270623
Pêche,Fruits,106.09897402081099,2,79,0,3,2,0,4,1,23.654144396452285,70,21.339347437586568,1327.6000563065345
Pêche,Fruits,456.31716103108437,10,27,0,5,4,0,4,0,21.386585632227153,59,33.44404972090244,4133.163033189976
Banane,Fruits,489.09645514521503,21,65,0,1,3,1,4,1,19.627337234116087,73,22.541906765576574,4318.4771836511545
Carottes,Légumes,255.27830078737756,5,78,0,4,1,1,6,0,23.975906391672606,47,20.045050655093508,827.8562197962254
Avoine,Céréales,166.00926105097824,0,54,2,3,3,1,5,0,10.696750228377022,20,4.706139341917204,47.724524697898076
Oignon,Légumes,44.2335687276574,0,46,0,2,2,1,4,3,22.159805082857396,40,17.95057733638365,116.60309260757953
Pêche,Fruits,298.49568281390685,5,65,0,0,1,0,5,0,15.170647301498486,71,28.18027753723772,3642.9453120912212
Banane,Fruits,117.47936155129858,0,31,1,2,3,1,6,2,14.160024607262487,62,25.493379184464988,1516.2696869465046
Framboise,Fruits,451.23556578790124,7,88,1,5,2,0,0,1,25.4074258809672,29,24.39707388414637,603.7767695116396
Maïs,Céréales,115.21375186696052,0,71,0,2,3,1,5,2,21.771639259347946,68,5.555206588471094,105.07328485347246
Tomates,Légumes,137.12488250813328,0,65,1,3,0,0,2,5,19.992082853910368,54,15.445563373303496,828.3710655203679
Orange,Fruits,108.97452667127637,7,75,2,2,1,0,2,3,24.262794905866162,67,10.663292155820983,1414.3497293741468
Jasmin,Ornementales,409.51793756731416,0,77,0,4,2,0,4,0,34.733185025633475,64,25.52601180354617,952.9009532693384
Tulipe,Ornementales,299.6621215990884,2,65,0,1,3,1,7,1,22.080411149308233,56,30.276043614011737,1871.5298080353143
Carottes,Légumes,298.4397994762317,0,56,0,5,2,0,4,2,22.36585925460199,82,8.45932273745791,795.6785786472275
Orange,Fruits,311.47940304348816,0,34,0,3,1,0,1,1,27.07590507854075,76,14.786641677979963,4904.17900982279
Maïs,Céréales,466.461783410116,7,25,0,3,2,0,4,2,19.886190119739254,36,20.146731671691033,304.62137137892256
Jasmin,Ornementales,105.73374867992261,5,85,0,5,3,0,2,0,22.253042194846905,53,32.777663635916596,147.71130197735351
Jasmin,Ornementales,295.94700773103096,14,30,0,2,6,0,3,0,22.454370148410465,66,17.32392991980874,443.29757992830565
Tulipe,Ornementales,202.50098440992056,0,76,1,1,4,0,2,2,23.899490048293178,38,14.15263922765541,1467.3666959233567
Laurier-rose,Ornementales,426.52681825024376,0,19,2,3,0,1,4,2,28.928392615270976,68,31.49203137670543,1449.309810083715
Maïs,Céréales,427.4480374429961,0,23,0,5,1,0,5,1,19.15549130831819,61,27.56486714921639,253.4996786434263
Pêche,Fruits,38.978757782854835,0,86,1,2,0,0,2,3,19.551347429932825,45,32.76973660750163,500.96516905702543
Banane,Fruits,470.42993119113044,10,84,2,3,3,0,6,0,25.68560780815148,66,15.975691220983332,8692.081147316674
Fraise,Fruits,132.3984762164567,21,69,1,0,3,0,4,1,26.27458071095822,75,0.0,263.7899143767286
Rosier,Ornementales,164.91912559301423,14,35,0,4,1,0,3,2,17.87315489793731,47,17.899442270018007,466.62295865601277
Blé,Céréales,296.4481156725268,0,27,1,1,1,0,5,0,25.806277926974506,65,18.23056118778662,88.71659729718725
Framboise,Fruits,267.4747394552566,0,61,1,2,3,1,3,1,20.042119267172534,58,24.852119476452962,529.9815277121576
Banane,Fruits,419.8382211393266,0,42,0,2,1,0,6,1,28.635953650767767,50,21.635580113952678,6610.184168791028
Tulipe,Ornementales,256.8564201987293,7,59,0,7,2,0,5,3,27.43606256542365,53,25.761946893434924,1372.1301133078448
Avoine,Céréales,300.27485952098925,0,10,0,7,2,0,2,1,16.33952998750468,42,33.089431565364634,83.06559669692498
Salades,Légumes,106.94926398501337,21,50,2,7,2,0,2,0,38.521463294040025,69,31.30937796255025,200.68656826662547
Maïs,Céréales,407.24539308239605,0,11,0,5,2,1,6,0,18.91711909956416,53,31.120145981367944,288.1208837120082
Pomme de terre,Légumes,288.9637661215921,0,58,2,6,1,0,4,3,20.687193578423628,63,12.250036185907554,1266.5496755971296
Tomates,Légumes,372.22529557050274,3,28,0,2,1,0,8,3,27.029134632552207,40,12.426853545261778,1710.652772808281
Oignon,Légumes,434.8774395854505,0,23,0,6,4,0,4,0,33.539984075238756,30,19.03790138107223,1486.0228116339654
Tomates,Légumes,248.2268738095287,21,60,0,0,2,1,4,0,15.137705332154269,71,15.216626115086392,1328.3646014679512
Blé,Céréales,137.54225175603378,7,79,0,2,0,0,6,1,24.53982690525461,64,16.259888012597255,42.42058808662005
Avoine,Céréales,433.68601563523526,0,50,0,0,1,0,3,0,27.10368153741477,71,8.907409440954897,147.68074860870945
Laurier-rose,Ornementales,345.5426500367492,0,20,0,4,1,0,4,2,24.31491080723187,51,21.460957857323983,788.0165629642665
Tomates,Légumes,445.7336760403846,0,15,0,2,5,0,4,0,23.16551291892263,77,20.847832864008105,3824.145473000116
Avoine,Céréales,27.310447906894368,0,18,0,2,0,0,4,0,23.258313485603942,48,5.51832478697343,6.619212462688529
Banane,Fruits,74.31509637734263,0,72,1,0,1,0,2,2,24.42529081611384,51,10.820761949076683,1466.9372619779056
Laurier-rose,Ornementales,119.44340953699235,0,11,0,4,2,0,5,2,17.374802967427733,52,41.813757938785365,321.8664691650227
Pomme,Fruits,126.63536620103368,0,31,0,2,0,0,6,0,16.627114537127806,61,20.314067875798436,1587.3670540019475
Maïs,Céréales,229.69745880413336,0,22,1,3,2,0,7,1,22.469924150433588,56,18.585289063801152,186.39458094084048
Banane,Fruits,72.62912260184555,21,26,1,0,8,1,10,1,26.604054056176626,51,8.153025318699452,717.2936333336636
Pomme de terre,Légumes,327.5772344618523,0,32,0,2,1,1,6,1,20.386888171937972,58,34.69753937985016,1265.6268403622648
Framboise,Fruits,111.37263614152283,2,27,0,2,1,0,4,1,19.537260453765914,60,27.506999816780777,262.7233852864008
Riz,Céréales,469.2982274563694,5,74,0,2,2,1,3,0,19.76351979815307,68,10.527500997706994,218.7706774567756
Orange,Fruits,451.72049589815845,0,72,0,4,1,0,4,0,18.799498252500992,39,14.28278888822879,9460.754057509179
Salades,Légumes,178.7997190947743,0,64,0,5,2,1,0,2,27.733278553316687,64,18.536502761595298,592.2641542381372
Oignon,Légumes,350.7342672750974,21,14,1,1,3,0,2,1,21.98595167087825,89,13.013558041269182,628.7866957690369
Avoine,Céréales,257.6862717513991,0,43,1,3,1,0,9,1,22.81944710494848,59,24.384052033823693,76.1415337761209
Pomme de terre,Légumes,189.06107578095762,0,44,2,5,0,0,3,1,20.85617518244824,54,31.333132695582098,918.5985579871306
Tomates,Légumes,202.04349855060428,3,59,1,7,0,0,7,0,11.9556252204306,58,8.366088959047737,1803.3266444630601
Framboise,Fruits,160.71915606674563,0,15,0,3,7,1,5,2,31.167827072338092,66,16.181988356228217,278.17264925599125
Avoine,Céréales,72.00293820062593,7,38,1,3,1,0,5,0,15.906600028567082,83,24.932832333941253,22.863807997632158
Rosier,Ornementales,199.9166806548183,0,54,1,5,4,0,4,2,26.68246574937196,36,7.221811539673528,1038.573374502056
Lentille,Légumes,136.0266186530473,21,38,0,2,2,0,3,2,16.039084391161488,55,36.13750848239,22.265944827682105
Orange,Fruits,231.2433595123729,0,39,0,4,2,0,6,1,18.367207028840674,75,18.199006990207554,3249.692073677841
Oignon,Légumes,88.48697091670755,0,42,1,2,1,0,9,0,9.075821071877767,63,23.665588035496892,305.27280725093186
Jasmin,Ornementales,153.86797093136914,7,49,0,3,3,1,2,0,15.124374589959423,77,47.278307098681715,276.9125907005667
Framboise,Fruits,489.07763339742957,0,80,0,1,5,1,3,3,26.13108758868905,60,44.073257214747926,1450.4458424969562
Pomme de terre,Légumes,240.7142918635953,21,39,1,3,2,1,5,1,24.71212981470536,53,39.84955013783783,475.447024318833
Framboise,Fruits,461.5485117430564,7,18,0,0,1,0,6,2,15.555175916560577,52,15.074314980382423,843.1853875230189
Orange,Fruits,50.40320358037363,0,22,0,3,2,0,0,2,13.79865574389791,56,30.757694937071506,819.1250486830878
Riz,Céréales,289.9646892274519,0,71,2,3,1,0,2,0,14.076868039783005,20,19.29859048262845,137.5626625938003
Avoine,Céréales,331.7735213190074,0,76,0,3,0,1,5,2,10.88833388672733,67,29.641314234886487,71.76020464397149
